acdnt_type,no,ocrn_dt,adstrd_code,stdg_code,stdg_nm,ctpv_code,sgg_code,lot,wrngdo_drver_age,wrngdo_drver_sexdstn,sgg_nm,road_stle,sufrer_age,caslt_cnt,acdnt_no,ctpv_nm,sufrer_sexdstn,lat,crtr_ymd,adstrd_nm
차대차 - 기타,6181,2020년 03월 09일 09시,3020053000,3020011100,봉명동,3000000000,3020000000,1817373,68세,남,유성구,교차로 - 교차로부근,29세,1,2020030900100141,대전광역시,여,985824,2020-03-09,온천1동
차대차 - 기타,6182,2020년 03월 09일 10시,3020061000,3020011400,원신흥동,3000000000,3020000000,1815950,57세,남,유성구,단일로 - 기타,42세,2,2020030900100160,대전광역시,남,986339,2020-03-09,원신흥동
차대차 - 기타,6183,2020년 03월 09일 12시,3020054600,3020011900,노은동,3000000000,3020000000,1819198,31세,남,유성구,교차로 - 교차로안,43세,1,2020030900100222,대전광역시,남,984576,2020-03-09,노은1동
차대차 - 기타,6184,2020년 03월 09일 16시,3020054700,3020013700,안산동,3000000000,3020000000,1824549,55세,남,유성구,단일로 - 기타,55세,2,2020030900100329,대전광역시,남,982010,2020-03-09,노은2동
차대차 - 기타,6185,2020년 03월 09일 16시,3020053000,3020011100,봉명동,3000000000,3020000000,1817521,50세,남,유성구,교차로 - 교차로안,32세,1,2020030900100330,대전광역시,남,986007,2020-03-09,온천1동
차대차 - 추돌,6186,2020년 03월 09일 18시,3020055000,3020012800,장동,3000000000,3020000000,1822666,미분류,기타불명,유성구,단일로 - 기타,30세,1,2020030900100405,대전광역시,여,987693,2020-03-09,신성동
차대사람 - 기타,6187,2020년 03월 09일 21시,3020057000,3020014100,전민동,3000000000,3020000000,1822269,48세,남,유성구,교차로 - 교차로부근,28세,1,2020030900100500,대전광역시,남,991275,2020-03-09,전민동
차대차 - 기타,6188,2020년 03월 10일 10시,3020054000,3020012200,궁동,3000000000,3020000000,1818138,19세,남,유성구,교차로 - 교차로부근,42세,2,2020031000100154,대전광역시,남,986554,2020-03-10,온천2동
차대차 - 기타,6189,2020년 03월 10일 14시,3020060000,3020014600,관평동,3000000000,3020000000,1824531,52세,남,유성구,교차로 - 교차로부근,36세,2,2020031000100251,대전광역시,남,990040,2020-03-10,관평동
차대차 - 측면충돌,6190,2020년 03월 11일 00시,3020053000,3020011200,구암동,3000000000,3020000000,1817333,56세,남,유성구,교차로 - 교차로안,47세,2,2020031100100012,대전광역시,남,984717,2020-03-11,온천1동
차대차 - 기타,6191,2020년 03월 11일 06시,3020052600,3020011300,덕명동,3000000000,3020000000,1817603,59세,남,유성구,단일로 - 기타,27세,1,2020031100100056,대전광역시,남,982228,2020-03-11,학하동
차대차 - 측면충돌,6192,2020년 03월 11일 09시,3020053000,3020011100,봉명동,3000000000,3020000000,1817167,43세,여,유성구,교차로 - 교차로안,40세,1,2020031100100124,대전광역시,남,986387,2020-03-11,온천1동
차대차 - 측면충돌,6193,2020년 03월 11일 11시,3020054000,3020012200,궁동,3000000000,3020000000,1818152,22세,남,유성구,교차로 - 교차로안,22세,1,2020031100100171,대전광역시,남,986643,2020-03-11,온천2동
차대차 - 추돌,6194,2020년 03월 11일 17시,3020054800,3020012000,지족동,3000000000,3020000000,1821129,55세,남,유성구,교차로 - 교차로부근,58세,1,2020031100100375,대전광역시,여,983656,2020-03-11,노은3동
차대차 - 후진중충돌,6195,2020년 03월 11일 17시,3020052600,3020011300,덕명동,3000000000,3020000000,1817829,30세,여,유성구,교차로 - 교차로안,21세,1,2020031100100376,대전광역시,남,982888,2020-03-11,학하동
차대차 - 추돌,6196,2020년 03월 11일 18시,3020052000,3020011000,방동,3000000000,3020000000,1809831,64세,남,유성구,단일로 - 기타,61세,1,2020031100100414,대전광역시,남,983201,2020-03-11,진잠동
차대차 - 추돌,6197,2020년 03월 11일 18시,3020054000,3020012100,죽동,3000000000,3020000000,1819021,49세,남,유성구,단일로 - 기타,21세,1,2020031100100415,대전광역시,여,985063,2020-03-11,온천2동
차대사람 - 기타,6198,2020년 03월 11일 21시,3020053000,3020011100,봉명동,3000000000,3020000000,1817494,38세,여,유성구,교차로 - 교차로안,35세,1,2020031100100500,대전광역시,남,986233,2020-03-11,온천1동
차대사람 - 기타,6199,2020년 03월 12일 11시,3020053000,3020011200,구암동,3000000000,3020000000,1817400,54세,여,유성구,단일로 - 기타,33세,1,2020031200100204,대전광역시,남,985085,2020-03-12,온천1동
차대차 - 기타,6200,2020년 03월 12일 14시,3020053000,3020011100,봉명동,3000000000,3020000000,1818014,30세,남,유성구,교차로 - 교차로안,23세,2,2020031200100295,대전광역시,남,985944,2020-03-12,온천1동
차대차 - 측면충돌,6201,2020년 03월 13일 08시,3020053000,3020011100,봉명동,3000000000,3020000000,1817235,65세,남,유성구,교차로 - 교차로부근,55세,1,2020031300100080,대전광역시,남,986418,2020-03-13,온천1동
차대사람 - 횡단중,6202,2020년 03월 13일 09시,3020052000,3020010100,원내동,3000000000,3020000000,1811322,58세,남,유성구,교차로 - 교차로부근,80세,1,2020031300100112,대전광역시,남,983649,2020-03-13,진잠동
차대사람 - 기타,6203,2020년 03월 13일 11시,3020057000,3020014100,전민동,3000000000,3020000000,1822264,51세,남,유성구,교차로 - 교차로횡단보도내,44세,1,2020031300100162,대전광역시,남,991460,2020-03-13,전민동
차대차 - 추돌,6204,2020년 03월 13일 13시,3020057000,3020014100,전민동,3000000000,3020000000,1822704,35세,남,유성구,교차로 - 교차로안,54세,1,2020031300100223,대전광역시,여,991466,2020-03-13,전민동
차대차 - 추돌,6205,2020년 03월 13일 14시,3020054800,3020013900,반석동,3000000000,3020000000,1821624,66세,남,유성구,교차로 - 교차로안,39세,3,2020031300100254,대전광역시,남,983116,2020-03-13,노은3동
차대차 - 기타,6206,2020년 03월 14일 09시,3020052000,3020010100,원내동,3000000000,3020000000,1811445,47세,남,유성구,교차로 - 교차로안,76세,3,2020031400100139,대전광역시,남,984097,2020-03-14,진잠동
차대차 - 측면충돌,6207,2020년 03월 14일 12시,3020054600,3020011900,노은동,3000000000,3020000000,1819164,39세,남,유성구,단일로 - 기타,39세,1,2020031400100224,대전광역시,남,984480,2020-03-14,노은1동
차대차 - 기타,6208,2020년 03월 14일 12시,3020061000,3020011400,원신흥동,3000000000,3020000000,1816066,35세,남,유성구,교차로 - 교차로안,38세,2,2020031400100225,대전광역시,남,986289,2020-03-14,원신흥동
차대차 - 기타,6209,2020년 03월 14일 20시,3020060000,3020014600,관평동,3000000000,3020000000,1824429,25세,남,유성구,교차로 - 교차로부근,58세,1,2020031400100480,대전광역시,남,989043,2020-03-14,관평동
차대차 - 기타,6210,2020년 03월 14일 23시,3020054000,3020011700,장대동,3000000000,3020000000,1817933,49세,여,유성구,교차로 - 교차로안,20세,1,2020031400100522,대전광역시,남,985587,2020-03-14,온천2동
차대차 - 기타,6211,2020년 03월 15일 04시,3020053000,3020011200,구암동,3000000000,3020000000,1817650,60세,남,유성구,교차로 - 교차로안,23세,4,2020031500100046,대전광역시,남,985002,2020-03-15,온천1동
차대차 - 측면충돌,6212,2020년 03월 15일 19시,3020053000,3020011100,봉명동,3000000000,3020000000,1817695,49세,남,유성구,교차로 - 교차로안,27세,1,2020031500100285,대전광역시,남,985467,2020-03-15,온천1동
차대사람 - 기타,6213,2020년 03월 15일 20시,3020054000,3020011700,장대동,3000000000,3020000000,1817946,40세,남,유성구,단일로 - 기타,65세,1,2020031500100311,대전광역시,남,985433,2020-03-15,온천2동
차대사람 - 보도통행중,6214,2020년 03월 16일 07시,3020052000,3020010100,원내동,3000000000,3020000000,1811005,50세,여,유성구,교차로 - 교차로횡단보도내,52세,1,2020031600100072,대전광역시,남,983559,2020-03-16,진잠동
차대차 - 기타,6215,2020년 03월 17일 08시,3020054000,3020011700,장대동,3000000000,3020000000,1818817,24세,여,유성구,단일로 - 기타,58세,1,2020031700100091,대전광역시,여,984725,2020-03-17,온천2동
차대차 - 기타,6216,2020년 03월 17일 08시,3020060000,3020014600,관평동,3000000000,3020000000,1826214,39세,여,유성구,교차로 - 교차로안,50세,1,2020031700100092,대전광역시,남,990160,2020-03-17,관평동
차대차 - 기타,6217,2020년 03월 17일 08시,3020060000,3020014300,탑립동,3000000000,3020000000,1823754,60세,남,유성구,교차로 - 교차로안,76세,3,2020031700100093,대전광역시,남,992317,2020-03-17,관평동
차대차 - 측면충돌,6219,2020년 03월 17일 21시,3020053000,3020011100,봉명동,3000000000,3020000000,1817355,24세,여,유성구,단일로 - 기타,25세,4,2020031700100439,대전광역시,남,985870,2020-03-17,온천1동
차대차 - 측면충돌,6220,2020년 03월 18일 05시,3020060000,3020014600,관평동,3000000000,3020000000,1825463,62세,남,유성구,교차로 - 교차로안,55세,2,2020031800100044,대전광역시,남,990182,2020-03-18,관평동
차대차 - 측면충돌,6221,2020년 03월 18일 07시,3020058000,3020014500,봉산동,3000000000,3020000000,1826653,23세,남,유성구,단일로 - 기타,26세,1,2020031800100074,대전광역시,여,990056,2020-03-18,구즉동
차대차 - 기타,6222,2020년 03월 18일 10시,3020060000,3020014600,관평동,3000000000,3020000000,1825374,51세,남,유성구,교차로 - 교차로부근,62세,3,2020031800100147,대전광역시,여,990344,2020-03-18,관평동
차대차 - 기타,6223,2020년 03월 18일 13시,3020053000,3020011100,봉명동,3000000000,3020000000,1817278,51세,여,유성구,단일로 - 기타,27세,1,2020031800100224,대전광역시,남,985313,2020-03-18,온천1동
차대차 - 기타,6224,2020년 03월 18일 19시,3020058000,3020015200,둔곡동,3000000000,3020000000,1829176,39세,남,유성구,단일로 - 기타,55세,1,2020031800100432,대전광역시,여,988347,2020-03-18,구즉동
차대차 - 기타,6225,2020년 03월 18일 23시,3020053000,3020011200,구암동,3000000000,3020000000,1817466,30세,남,유성구,교차로 - 교차로안,22세,1,2020031800100504,대전광역시,남,985182,2020-03-18,온천1동
차대차 - 추돌,6226,2020년 03월 18일 23시,3020053000,3020011200,구암동,3000000000,3020000000,1817447,60세,남,유성구,교차로 - 교차로부근,67세,2,2020031800100505,대전광역시,여,985185,2020-03-18,온천1동
차대차 - 측면충돌,6227,2020년 03월 19일 02시,3020055000,3020012500,신성동,3000000000,3020000000,1820894,44세,여,유성구,교차로 - 교차로안,42세,2,2020031900100025,대전광역시,여,986928,2020-03-19,신성동
차대차 - 측면충돌,6228,2020년 03월 19일 16시,3020052600,3020010500,학하동,3000000000,3020000000,1815009,33세,남,유성구,교차로 - 교차로안,35세,2,2020031900100280,대전광역시,남,984428,2020-03-19,학하동
차대차 - 기타,6229,2020년 03월 19일 19시,3020052000,3020010100,원내동,3000000000,3020000000,1811768,50세,남,유성구,단일로 - 기타,46세,1,2020031900100399,대전광역시,남,983819,2020-03-19,진잠동
차대차 - 기타,6230,2020년 03월 19일 23시,3020054000,3020011700,장대동,3000000000,3020000000,1818551,46세,남,유성구,교차로 - 교차로안,36세,1,2020031900100467,대전광역시,남,985475,2020-03-19,온천2동
차대차 - 기타,6231,2020년 03월 20일 07시,3020054000,3020012200,궁동,3000000000,3020000000,1818228,43세,남,유성구,단일로 - 기타,49세,3,2020032000100085,대전광역시,남,986231,2020-03-20,온천2동
차대차 - 측면충돌,6232,2020년 03월 20일 09시,3020053000,3020011100,봉명동,3000000000,3020000000,1817133,41세,여,유성구,단일로 - 기타,29세,1,2020032000100149,대전광역시,남,985644,2020-03-20,온천1동
차대차 - 기타,6233,2020년 03월 20일 14시,3020053000,3020011100,봉명동,3000000000,3020000000,1816933,62세,남,유성구,단일로 - 기타,45세,1,2020032000100310,대전광역시,남,985666,2020-03-20,온천1동
차대차 - 후진중충돌,6234,2020년 03월 20일 15시,3020053000,3020011100,봉명동,3000000000,3020000000,1817766,29세,여,유성구,단일로 - 기타,60세,1,2020032000100349,대전광역시,여,986252,2020-03-20,온천1동
차대차 - 측면충돌,6235,2020년 03월 20일 21시,3020054600,3020011900,노은동,3000000000,3020000000,1818847,58세,남,유성구,교차로 - 교차로안,46세,1,2020032000100561,대전광역시,남,983670,2020-03-20,노은1동
차대차 - 추돌,6236,2020년 03월 21일 12시,3020058000,3020014500,봉산동,3000000000,3020000000,1827378,57세,남,유성구,단일로 - 기타,46세,2,2020032100100226,대전광역시,남,989590,2020-03-21,구즉동
차대차 - 정면충돌,6237,2020년 03월 21일 17시,3020055000,3020012700,도룡동,3000000000,3020000000,1819806,57세,남,유성구,교차로 - 교차로안,38세,4,2020032100100410,대전광역시,남,990448,2020-03-21,신성동
차량단독 - 기타,6238,2020년 03월 21일 17시,3020053000,3020011100,봉명동,3000000000,3020000000,1817442,56세,남,유성구,교차로 - 교차로부근,,1,2020032100100412,대전광역시,,985784,2020-03-21,온천1동
차대차 - 기타,6239,2020년 03월 21일 18시,3020053000,3020011100,봉명동,3000000000,3020000000,1817545,63세,남,유성구,단일로 - 기타,28세,1,2020032100100433,대전광역시,여,985281,2020-03-21,온천1동
차대차 - 측면충돌,6240,2020년 03월 21일 23시,3020060000,3020014600,관평동,3000000000,3020000000,1825250,60세,남,유성구,교차로 - 교차로안,59세,1,2020032100100556,대전광역시,남,990397,2020-03-21,관평동
차대차 - 후진중충돌,6241,2020년 03월 22일 10시,3020053000,3020011100,봉명동,3000000000,3020000000,1817870,50세,남,유성구,교차로 - 교차로안,58세,1,2020032200100113,대전광역시,남,986765,2020-03-22,온천1동
차대차 - 기타,6242,2020년 03월 22일 14시,3020060000,3020014400,용산동,3000000000,3020000000,1824990,64세,여,유성구,교차로 - 교차로안,56세,1,2020032200100212,대전광역시,여,991663,2020-03-22,관평동
차대사람 - 기타,6243,2020년 03월 23일 01시,3020053000,3020011100,봉명동,3000000000,3020000000,1817607,37세,남,유성구,단일로 - 기타,43세,1,2020032300100018,대전광역시,남,985828,2020-03-23,온천1동
차대차 - 추돌,6244,2020년 03월 23일 08시,3020054000,3020011700,장대동,3000000000,3020000000,1818838,31세,여,유성구,단일로 - 기타,44세,1,2020032300100106,대전광역시,여,984831,2020-03-23,온천2동
차대사람 - 기타,6245,2020년 03월 23일 08시,3020054600,3020012000,지족동,3000000000,3020000000,1819677,56세,남,유성구,단일로 - 기타,65세,1,2020032300100107,대전광역시,여,983670,2020-03-23,노은1동
차대차 - 기타,6246,2020년 03월 23일 09시,3020058000,3020014700,송강동,3000000000,3020000000,1824950,29세,남,유성구,단일로 - 기타,25세,1,2020032300100139,대전광역시,남,989436,2020-03-23,구즉동
차대차 - 측면충돌,6247,2020년 03월 23일 19시,3020053000,3020011200,구암동,3000000000,3020000000,1817716,40세,남,유성구,교차로 - 교차로안,39세,1,2020032300100478,대전광역시,남,984880,2020-03-23,온천1동
차대차 - 측면충돌,6248,2020년 03월 23일 20시,3020052000,3020010100,원내동,3000000000,3020000000,1811657,44세,남,유성구,단일로 - 기타,50세,2,2020032300100509,대전광역시,여,983980,2020-03-23,진잠동
차대사람 - 기타,6249,2020년 03월 23일 21시,3020053000,3020011100,봉명동,3000000000,3020000000,1817606,25세,여,유성구,기타 - 기타,37세,1,2020032300100534,대전광역시,남,985735,2020-03-23,온천1동
차대차 - 추돌,6250,2020년 03월 23일 22시,3020061000,3020011400,원신흥동,3000000000,3020000000,1815790,31세,남,유성구,단일로 - 기타,52세,1,2020032300100561,대전광역시,남,985884,2020-03-23,원신흥동
차대사람 - 기타,6251,2020년 03월 24일 02시,3020054000,3020012200,궁동,3000000000,3020000000,1818084,59세,남,유성구,단일로 - 기타,23세,1,2020032400100028,대전광역시,여,985769,2020-03-24,온천2동
차대차 - 기타,6252,2020년 03월 24일 07시,3020055000,3020012700,도룡동,3000000000,3020000000,1819626,58세,남,유성구,기타 - 기타,44세,2,2020032400100072,대전광역시,남,989833,2020-03-24,신성동
차대차 - 추돌,6253,2020년 03월 24일 09시,3020054000,3020012200,궁동,3000000000,3020000000,1818208,29세,여,유성구,단일로 - 지하차도(도로)내,50세,3,2020032400100137,대전광역시,남,986258,2020-03-24,온천2동
차대차 - 기타,6254,2020년 03월 24일 17시,3020053000,3020011100,봉명동,3000000000,3020000000,1817551,46세,남,유성구,교차로 - 교차로안,67세,1,2020032400100402,대전광역시,남,985736,2020-03-24,온천1동
차대차 - 측면충돌,6255,2020년 03월 24일 17시,3020053000,3020011100,봉명동,3000000000,3020000000,1817164,60세,여,유성구,교차로 - 교차로안,53세,2,2020032400100403,대전광역시,여,986377,2020-03-24,온천1동
차대차 - 측면충돌,6256,2020년 03월 24일 18시,3020054000,3020011700,장대동,3000000000,3020000000,1818767,28세,남,유성구,단일로 - 기타,27세,3,2020032400100442,대전광역시,남,984780,2020-03-24,온천2동
차대차 - 측면충돌,6257,2020년 03월 24일 19시,3020054000,3020011700,장대동,3000000000,3020000000,1818305,47세,여,유성구,교차로 - 교차로안,34세,1,2020032400100480,대전광역시,남,985346,2020-03-24,온천2동
차대차 - 측면충돌,6258,2020년 03월 25일 06시,3020053000,3020011100,봉명동,3000000000,3020000000,1816993,69세,남,유성구,교차로 - 교차로안,53세,1,2020032500100052,대전광역시,남,985665,2020-03-25,온천1동
차대차 - 기타,6259,2020년 03월 25일 08시,3020054600,3020011900,노은동,3000000000,3020000000,1819017,29세,남,유성구,단일로 - 기타,51세,2,2020032500100102,대전광역시,남,983695,2020-03-25,노은1동
차대차 - 기타,6260,2020년 03월 25일 09시,3020052600,3020011300,덕명동,3000000000,3020000000,1816789,27세,남,유성구,단일로 - 기타,65세,2,2020032500100129,대전광역시,남,981925,2020-03-25,학하동
차대차 - 기타,6261,2020년 03월 25일 11시,3020052000,3020010200,교촌동,3000000000,3020000000,1812484,56세,남,유성구,교차로 - 교차로부근,22세,1,2020032500100196,대전광역시,여,983706,2020-03-25,진잠동
차대차 - 기타,6262,2020년 03월 25일 13시,3020054600,3020012000,지족동,3000000000,3020000000,1819895,72세,남,유성구,단일로 - 기타,55세,3,2020032500100263,대전광역시,여,984317,2020-03-25,노은1동
차대차 - 기타,6263,2020년 03월 25일 18시,3020054000,3020012200,궁동,3000000000,3020000000,1818153,30세,남,유성구,교차로 - 교차로안,56세,1,2020032500100441,대전광역시,남,986881,2020-03-25,온천2동
차대차 - 기타,6264,2020년 03월 25일 19시,3020052700,3020011500,상대동,3000000000,3020000000,1816794,45세,남,유성구,교차로 - 교차로부근,33세,1,2020032500100479,대전광역시,남,984443,2020-03-25,상대동
차대차 - 기타,6265,2020년 03월 25일 22시,3020053000,3020011100,봉명동,3000000000,3020000000,1817884,19세,남,유성구,단일로 - 기타,17세,1,2020032500100562,대전광역시,남,986670,2020-03-25,온천1동
차대차 - 기타,6266,2020년 03월 26일 12시,3020060000,3020014600,관평동,3000000000,3020000000,1825061,32세,여,유성구,단일로 - 기타,50세,2,2020032600100205,대전광역시,여,989961,2020-03-26,관평동
차대차 - 측면충돌,6267,2020년 03월 26일 18시,3020054700,3020012000,지족동,3000000000,3020000000,1820344,46세,여,유성구,교차로 - 교차로안,27세,1,2020032600100375,대전광역시,남,983819,2020-03-26,노은2동
차대차 - 측면충돌,6268,2020년 03월 26일 19시,3020053000,3020011100,봉명동,3000000000,3020000000,1817460,39세,남,유성구,기타 - 기타,44세,1,2020032600100420,대전광역시,남,985783,2020-03-26,온천1동
차량단독 - 기타,6269,2020년 03월 27일 01시,3020055000,3020012800,장동,3000000000,3020000000,1822217,57세,남,유성구,교차로 - 교차로안,,1,2020032700100036,대전광역시,,987035,2020-03-27,신성동
차대차 - 측면충돌,6270,2020년 03월 27일 05시,3020055000,3020013500,신봉동,3000000000,3020000000,1823511,26세,남,유성구,교차로 - 교차로안,29세,1,2020032700100065,대전광역시,남,985404,2020-03-27,신성동
차대차 - 기타,6271,2020년 03월 27일 13시,3020057000,3020014100,전민동,3000000000,3020000000,1823770,미분류,기타불명,유성구,교차로 - 교차로안,27세,1,2020032700100245,대전광역시,남,992047,2020-03-27,전민동
차대차 - 기타,6272,2020년 03월 27일 22시,3020060000,3020014400,용산동,3000000000,3020000000,1825519,53세,남,유성구,교차로 - 교차로부근,35세,1,2020032700100575,대전광역시,남,991274,2020-03-27,관평동
차대차 - 측면충돌,6273,2020년 03월 28일 17시,3020061000,3020011400,원신흥동,3000000000,3020000000,1816290,67세,남,유성구,교차로 - 교차로안,61세,1,2020032800100352,대전광역시,남,986271,2020-03-28,원신흥동
차대차 - 기타,6275,2020년 03월 29일 17시,3020054800,3020012000,지족동,3000000000,3020000000,1820486,31세,여,유성구,단일로 - 기타,64세,2,2020032900100278,대전광역시,남,982278,2020-03-29,노은3동
차대차 - 추돌,6276,2020년 03월 29일 20시,3020052000,3020011000,방동,3000000000,3020000000,1808229,33세,여,유성구,교차로 - 교차로부근,62세,2,2020032900100336,대전광역시,남,979661,2020-03-29,진잠동
차대차 - 기타,6277,2020년 03월 30일 06시,3020054000,3020011700,장대동,3000000000,3020000000,1817851,28세,남,유성구,교차로 - 교차로부근,24세,3,2020033000100044,대전광역시,남,984867,2020-03-30,온천2동
차대차 - 측면충돌,6278,2020년 03월 30일 10시,3020054000,3020011700,장대동,3000000000,3020000000,1818015,54세,여,유성구,교차로 - 교차로안,46세,1,2020033000100156,대전광역시,남,984438,2020-03-30,온천2동
차대차 - 측면충돌,6279,2020년 03월 30일 10시,3020053000,3020011100,봉명동,3000000000,3020000000,1817572,47세,남,유성구,교차로 - 교차로안,29세,3,2020033000100157,대전광역시,여,985937,2020-03-30,온천1동
차대사람 - 기타,6280,2020년 03월 30일 15시,3020058000,3020014700,송강동,3000000000,3020000000,1825709,42세,남,유성구,교차로 - 교차로횡단보도내,56세,1,2020033000100318,대전광역시,여,989678,2020-03-30,구즉동
차대차 - 기타,6281,2020년 03월 30일 18시,3020052700,3020011500,상대동,3000000000,3020000000,1816789,55세,남,유성구,교차로 - 교차로안,29세,1,2020033000100429,대전광역시,여,985667,2020-03-30,상대동
차대사람 - 기타,6282,2020년 03월 30일 23시,3020054000,3020012200,궁동,3000000000,3020000000,1818295,22세,여,유성구,단일로 - 기타,43세,1,2020033000100539,대전광역시,여,986681,2020-03-30,온천2동
차대사람 - 횡단중,6283,2020년 03월 31일 07시,3020052700,3020011500,상대동,3000000000,3020000000,1816502,82세,남,유성구,교차로 - 교차로부근,63세,1,2020033100100066,대전광역시,남,985630,2020-03-31,상대동
차대차 - 측면충돌,6284,2020년 03월 31일 11시,3020061000,3020011100,봉명동,3000000000,3020000000,1816797,50세,남,유성구,교차로 - 교차로부근,49세,2,2020033100100193,대전광역시,남,985676,2020-03-31,원신흥동
차대차 - 추돌,6703,2020년 06월 19일 05시,3020052000,3020010400,용계동,3000000000,3020000000,1814090,58세,남,유성구,단일로 - 기타,55세,1,2020061900100050,대전광역시,남,983177,2020-06-19,진잠동
차대차 - 측면충돌,6285,2020년 03월 31일 11시,3020053000,3020011200,구암동,3000000000,3020000000,1817119,59세,여,유성구,교차로 - 교차로안,31세,3,2020033100100194,대전광역시,남,985051,2020-03-31,온천1동
차대차 - 기타,6286,2020년 03월 31일 17시,3020054000,3020011700,장대동,3000000000,3020000000,1818409,26세,여,유성구,단일로 - 기타,70세,1,2020033100100396,대전광역시,남,985448,2020-03-31,온천2동
차대차 - 기타,6287,2020년 03월 31일 18시,3020053000,3020011100,봉명동,3000000000,3020000000,1817162,32세,여,유성구,교차로 - 교차로안,44세,1,2020033100100426,대전광역시,남,986368,2020-03-31,온천1동
차대차 - 기타,6288,2020년 03월 31일 19시,3020053000,3020011100,봉명동,3000000000,3020000000,1816995,30세,여,유성구,단일로 - 기타,28세,1,2020033100100454,대전광역시,남,985644,2020-03-31,온천1동
차대차 - 기타,6289,2020년 04월 01일 19시,3020061000,3020011100,봉명동,3000000000,3020000000,1816643,27세,남,유성구,교차로 - 교차로부근,29세,1,2020040100100445,대전광역시,남,985712,2020-04-01,원신흥동
차대차 - 측면충돌,6290,2020년 04월 01일 20시,3020052600,3020011300,덕명동,3000000000,3020000000,1817844,36세,남,유성구,교차로 - 교차로안,40세,1,2020040100100470,대전광역시,남,982352,2020-04-01,학하동
차대사람 - 횡단중,6291,2020년 04월 02일 00시,3020053000,3020011100,봉명동,3000000000,3020000000,1817865,33세,남,유성구,교차로 - 교차로횡단보도내,49세,1,2020040200100019,대전광역시,남,986280,2020-04-02,온천1동
차대차 - 추돌,6292,2020년 04월 02일 08시,3020053000,3020011200,구암동,3000000000,3020000000,1818018,62세,남,유성구,단일로 - 기타,23세,1,2020040200100116,대전광역시,남,982868,2020-04-02,온천1동
차대차 - 측면충돌,6293,2020년 04월 02일 12시,3020060000,3020014300,탑립동,3000000000,3020000000,1823536,57세,남,유성구,단일로 - 고가도로위,54세,1,2020040200100231,대전광역시,여,992534,2020-04-02,관평동
차대차 - 측면충돌,6294,2020년 04월 02일 13시,3020055000,3020012700,도룡동,3000000000,3020000000,1819807,26세,남,유성구,교차로 - 교차로안,59세,3,2020040200100263,대전광역시,여,990450,2020-04-02,신성동
차대차 - 추돌,6295,2020년 04월 02일 17시,3020052600,3020011300,덕명동,3000000000,3020000000,1816531,61세,남,유성구,교차로 - 교차로부근,58세,2,2020040200100415,대전광역시,여,982232,2020-04-02,학하동
차대차 - 측면충돌,6296,2020년 04월 02일 18시,3020060000,3020014300,탑립동,3000000000,3020000000,1823636,26세,남,유성구,교차로 - 교차로부근,35세,1,2020040200100457,대전광역시,남,991433,2020-04-02,관평동
차대사람 - 횡단중,6298,2020년 04월 02일 22시,3020061000,3020011100,봉명동,3000000000,3020000000,1816795,25세,남,유성구,교차로 - 교차로안,37세,1,2020040200100566,대전광역시,남,986158,2020-04-02,원신흥동
차대차 - 추돌,6299,2020년 04월 03일 09시,3020055000,3020012700,도룡동,3000000000,3020000000,1819653,35세,남,유성구,단일로 - 기타,23세,2,2020040300100125,대전광역시,남,990089,2020-04-03,신성동
차대차 - 기타,6300,2020년 04월 03일 14시,3020054000,3020012200,궁동,3000000000,3020000000,1818160,65세,남,유성구,기타 - 기타,46세,2,2020040300100265,대전광역시,남,986348,2020-04-03,온천2동
차대차 - 측면충돌,6301,2020년 04월 03일 18시,3020058000,3020014500,봉산동,3000000000,3020000000,1826435,48세,남,유성구,단일로 - 기타,26세,1,2020040300100438,대전광역시,남,989908,2020-04-03,구즉동
차대차 - 측면충돌,6302,2020년 04월 03일 18시,3020054800,3020012000,지족동,3000000000,3020000000,1821141,59세,남,유성구,교차로 - 교차로횡단보도내,21세,1,2020040300100439,대전광역시,여,982357,2020-04-03,노은3동
차대차 - 측면충돌,6303,2020년 04월 03일 21시,3020060000,3020014300,탑립동,3000000000,3020000000,1823933,49세,여,유성구,교차로 - 교차로안,27세,1,2020040300100551,대전광역시,남,991637,2020-04-03,관평동
차대사람 - 횡단중,6304,2020년 04월 03일 21시,3020053000,3020011100,봉명동,3000000000,3020000000,1817487,미분류,기타불명,유성구,기타 - 기타,54세,1,2020040300100552,대전광역시,남,986241,2020-04-03,온천1동
차대차 - 측면충돌,6305,2020년 04월 04일 15시,3020052000,3020010100,원내동,3000000000,3020000000,1811284,58세,여,유성구,교차로 - 교차로안,43세,1,2020040400100347,대전광역시,여,984164,2020-04-04,진잠동
차대차 - 측면충돌,6306,2020년 04월 04일 16시,3020052000,3020010300,대정동,3000000000,3020000000,1813195,37세,남,유성구,단일로 - 기타,21세,1,2020040400100386,대전광역시,남,983419,2020-04-04,진잠동
차대차 - 측면충돌,6307,2020년 04월 04일 16시,3020054000,3020012300,어은동,3000000000,3020000000,1818482,54세,남,유성구,단일로 - 기타,71세,1,2020040400100387,대전광역시,남,987093,2020-04-04,온천2동
차대차 - 기타,6308,2020년 04월 04일 16시,3020055000,3020012700,도룡동,3000000000,3020000000,1819689,미분류,기타불명,유성구,단일로 - 기타,38세,5,2020040400100388,대전광역시,여,990498,2020-04-04,신성동
